Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ANTH 311L JT 
0 cr 
CRN 10062",Archaeological Method and Theory Lab,Carl Savage,"01:15 PM - 02:30 PM F
 04:00 PM - 07:00 PM W - Final Exam","HSC S105
 HSC S105 - Final Exam",15,11,4,0,"Pre-reqs: ANTH 103 OR ANTH 3X 
Co-Reqs: ANTH 311 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ANTH 331 J 
4 cr 
CRN 10697","Archaeology and Sustainable Culture
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science
CLA-Writing Intensive",Thomas Hardy,"04:30 PM - 07:00 PM R
 04:00 PM - 07:00 PM W - Final Exam","BC 101
 BC 103 - Final Exam",30,16,14,0,"Pre-reqs: (ANTH 103 OR ANTH 3X ) OR (ANTH 104 OR ANTH 4X ) 
Co-Reqs: 
Cross Listed: ESS 331 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ARBC 101 E 
4 cr 
CRN 10002",Arabic 1,Huda Shanawani,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","SEM 214
 SEM 212 - Final Exam",15,11,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARBC 103 F 
2 cr 
CRN 10003",Arabic Conversation,Huda Shanawani,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","SEM 116
 SEM 212 - Final Exam",15,10,5,0,"Pre-reqs: 
Co-Reqs: ARBC 101 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARBC 201 G 
4 cr 
CRN 10004","Intermediate Modern Standard Arabic 1
CLA-Foreign Language",Karim Ali,"11:50 AM - 01:05 PM WF
 12:30 PM - 03:30 PM W - Final Exam","SEM 214
 SEM 214 - Final Exam",15,11,4,0,"Pre-reqs: (ARBC 102 OR ARBC 2X OR ARBC 102H ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ART 105 JT 
4 cr 
CRN 10079","Sculpture I
CLA-Breadth/Arts",Raymond Stein,01:15 PM - 03:15 PM WF,ARTS 8,12,10,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ART 205 - JT; ART 305 - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 106 DF 
4 cr 
CRN 10082","Drawing I
CLA-Breadth/Arts",Claire Sherman,09:40 AM - 11:40 AM TR,ARTS 206,16,16,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 106 EG 
4 cr 
CRN 10108","Drawing I
CLA-Breadth/Arts",Raymond Stein,10:25 AM - 12:25 PM WF,ARTS 206,16,14,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 106 JT 
4 cr 
CRN 10080","Drawing I
CLA-Breadth/Arts",Valerie Hegarty,01:15 PM - 03:15 PM MW,ARTS 206,16,16,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 106 TL 
4 cr 
CRN 10107","Drawing I
CLA-Breadth/Arts",Valerie Hegarty,03:45 PM - 05:45 PM MW,ARTS 206,16,16,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 112 JT 
4 cr 
CRN 10110","Ceramic Sculpture I
CLA-Breadth/Arts",William Mutter,01:15 PM - 03:15 PM MW,ARTS 7,17,17,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ART 212 - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 112 TL 
4 cr 
CRN 10112","Ceramic Sculpture I
CLA-Breadth/Arts",William Mutter,03:45 PM - 05:45 PM MW,ARTS 7,16,16,0,3,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ART 212 - TL 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 120 HK 
4 cr 
CRN 10083","Digital Imaging
CLA-Breadth/Arts",Janne Hoeltermann,12:30 PM - 02:30 PM TR,ARTS 102,12,13,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 130 JT 
4 cr 
CRN 10085","Photography I
CLA-Breadth/Arts",Rory Mulligan,01:55 PM - 03:55 PM MW,ARTS 102,12,11,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 130 LP 
4 cr 
CRN 10088","Photography I
CLA-Breadth/Arts",Rory Mulligan,04:30 PM - 06:30 PM MW,ARTS 102,12,12,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 140 KZ 
4 cr 
CRN 10089","Printmaking 1
CLA-Breadth/Arts",Ahni Kruger,02:40 PM - 04:40 PM TR,ARTS 3,12,10,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ART 240 - KZ; ART 340 - KZ 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 160 EG 
4 cr 
CRN 10090","Painting I
CLA-Breadth/Arts",Michael Peglau,10:25 AM - 12:25 PM MW,ARTS 201,12,10,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 160 JT 
4 cr 
CRN 10115","Painting I
CLA-Breadth/Arts",Michael Peglau,01:15 PM - 03:15 PM MW,ARTS 201,12,12,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 160 TL 
4 cr 
CRN 10091","Painting I
CLA-Breadth/Arts",Michael Peglau,03:45 PM - 05:45 PM MW,ARTS 201,12,12,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 205 JT 
4 cr 
CRN 10694","Sculpture II
CLA-Breadth/Arts",Raymond Stein,01:15 PM - 03:15 PM WF,ARTS 8,12,10,2,0,"Pre-reqs: ART 105 
Co-Reqs: 
Cross Listed: ART 105 - JT; ART 305 - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 206 HK 
4 cr 
CRN 10093",Drawing II,Claire Sherman,12:30 PM - 02:30 PM TR,ARTS 206,12,12,0,0,"Pre-reqs: ART 106 OR ART 21X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 212 JT 
4 cr 
CRN 10094",Ceramic Sculpture II,William Mutter,01:15 PM - 03:15 PM MW,ARTS 7,17,17,0,0,"Pre-reqs: ART 112 OR ART 27X 
Co-Reqs: 
Cross Listed: ART 112 - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 212 TL 
4 cr 
CRN 10095",Ceramic Sculpture II,William Mutter,03:45 PM - 05:45 PM MW,ARTS 7,16,16,0,1,"Pre-reqs: ART 112 OR ART 27X 
Co-Reqs: 
Cross Listed: ART 112 - TL 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 220 ZM 
4 cr 
CRN 10097","Digital Video
CLA-Breadth/Arts",Janne Hoeltermann,02:40 PM - 04:40 PM TR,ARTS 102,12,11,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 240 KZ 
4 cr 
CRN 10098",Printmaking II,Ahni Kruger,02:40 PM - 04:40 PM TR,ARTS 3,12,10,2,0,"Pre-reqs: (ART 140 OR ART 106 ) 
Co-Reqs: 
Cross Listed: ART 140 - KZ; ART 340 - KZ 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 260 HK 
4 cr 
CRN 10100",Painting II,Jason Karolak,02:40 PM - 04:40 PM TR,ARTS 202,12,8,4,0,"Pre-reqs: ART 160 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 270 ZM 
4 cr 
CRN 10101",Special Topics: Color,Jason Karolak,12:30 PM - 02:30 PM TR,ARTS 3,12,12,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ART 300 X 
1 cr 
CRN 10854",Ind. Study: Art,William Mutter,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 300 X1 
1 cr 
CRN 10842",Independent Study: Ceramics III,William Mutter,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ART 300 X2 
1 cr 
CRN 10889",Independent Study: Ceramics,William Mutter,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ART 300 X3 
4 cr 
CRN 10964",Art 300,Jason Karolak,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ART 300 X4 
2 cr 
CRN 10985",The Functions of Color in the Bird World,Jason Karolak,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ART 305 JT 
4 cr 
CRN 10695",Sculpture III,Raymond Stein,01:15 PM - 03:15 PM WF,ARTS 8,12,10,2,0,"Pre-reqs: (ART 208 ) OR (ART 205 OR ART 28X ) 
Co-Reqs: 
Cross Listed: ART 105 - JT; ART 205 - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 340 KZ 
4 cr 
CRN 10102",Printmaking III,Ahni Kruger,02:40 PM - 04:40 PM TR,ARTS 3,12,10,2,0,"Pre-reqs: ART 240 
Co-Reqs: 
Cross Listed: ART 140 - KZ; ART 240 - KZ 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ART 390 DF 
4 cr 
CRN 10696",Advanced Studio Projects,Jason Karolak,09:40 AM - 11:40 AM TR,ARTS 207,15,9,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ARTH 101 G 
4 cr 
CRN 10120","Survey of Western Art: Ancient and Medieval
CLA-Breadth/Arts
CLA-Breadth/Humanities",Marguerite Keane,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","ARTS 106
 ARTS 106 - Final Exam",30,20,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 102 K 
4 cr 
CRN 10121","Survey of Western Art: Early Modern, Modern, and Contemporary
CLA-Breadth/Arts
CLA-Breadth/Humanities
CLA-Diversity International",Margaret Kuntz,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","ARTS 106
 ARTS 106 - Final Exam",30,18,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 102 K 
4 cr 
CRN 10121","Survey of Western Art: Early Modern, Modern, and Contemporary
CLA-Breadth/Arts
CLA-Breadth/Humanities
CLA-Diversity International",Margaret Kuntz,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","ARTS 106
 ARTS 106 - Final Exam",30,18,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 219 JT 
4 cr 
CRN 10122","Special Topics in Art History: History of Landscape Design
CLA-Breadth/Arts
CLA-Breadth/Humanities",Margaret Kuntz,"01:15 PM - 03:45 PM W
 04:00 PM - 07:00 PM W - Final Exam","ARTS 106
 ARTS 106 - Final Exam",20,8,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 281 - JT 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 300 X 
4 cr 
CRN 10963","Narrative, Identity and Visual Culture in Greek and Roman Art",Marguerite Keane,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ARTH 301 D 
4 cr 
CRN 10123","Greek and Roman Art
CLA-Breadth/Arts
CLA-Breadth/Humanities",Marguerite Keane,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","ARTS 106
 ARTS 106 - Final Exam",25,10,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 303 F 
4 cr 
CRN 10124","Italian Renaissance Art
CLA-Breadth/Arts
CLA-Breadth/Humanities",Margaret Kuntz,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","ARTS 106
 ARTS 106 - Final Exam",25,9,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 380 X 
4 cr 
CRN 10125","London Semester Interdisciplinary Colloquium
CLA-Off Campus Experience",Lee Arnold,-,,25,23,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ENGH 380 - X; HIST 380 - X; PSCI 380 - X; THEA 380 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 383 X 
4 cr 
CRN 10140","Art and Architecture in London
CLA-Breadth/Arts
CLA-Breadth/Humanities
CLA-Off Campus Experience",Lee Arnold,-,,23,21,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 385 X 
4 cr 
CRN 10142","New York Semester on Contemporary Art
CLA-Off Campus Experience
CLA-Writing Intensive",Kimberly Rhodes,-,,25,15,10,0,"Pre-reqs: (ARTH 306 OR ARTH 106X ) 
Co-Reqs: ARTH 385L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 385L X 
0 cr 
CRN 10145",New York Semester on Contemporary Art,Kimberly Rhodes,09:30 AM - 05:30 PM WF,,15,8,7,0,"Pre-reqs: 
Co-Reqs: ARTH 385 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 385L X1 
0 cr 
CRN 10148",New York Semester on Contemporary Art,Kimberly Rhodes,09:30 AM - 05:30 PM W,,15,3,12,0,"Pre-reqs: 
Co-Reqs: ARTH 385 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ARTH 385L X2 
0 cr 
CRN 10151",New York Semester on Contemporary Art,Kimberly Rhodes,09:30 AM - 05:30 PM F,,15,4,11,0,"Pre-reqs: 
Co-Reqs: ARTH 385 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ASST 223 X 
2 cr 
CRN 10890",Independent Study: Family and Folklore in Modern Japanese Literature,Karen Pechilis,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BCHM 395 X 
4 cr 
CRN 10876","Research in Biochemistry
CLA-Writing in the Major",Adam Cassano,-,,15,4,11,0,"Pre-reqs: (CHEM 360 ) OR (CHEM 117X ) OR (CHEM 117X ) OR (BIOL 368 ) OR (BIOL 156X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BCHM 395 X1 
4 cr 
CRN 11008","Evolutionary Conservation of eEF3 in Coccomyxa Subellipsoidea
CLA-Writing in the Major",Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: (CHEM 360 ) OR (CHEM 117X ) OR (CHEM 117X ) OR (BIOL 368 ) OR (BIOL 156X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BCHM 395 X2 
4 cr 
CRN 11009","Molecular Biology
CLA-Writing in the Major",Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: (CHEM 360 ) OR (CHEM 117X ) OR (CHEM 117X ) OR (BIOL 368 ) OR (BIOL 156X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BCHM 410 X 
4 cr 
CRN 10773","Specialized Honors I: Role of Cyclic Dinucleotides in Innate Immune Signaling
CLA-Capstone
CLA-Writing Intensive",Brianne Barker,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BCHM 410 X1 
4 cr 
CRN 10782","Specialized Honors I: Evolutionary Conservation of eEF3 in Coccomyxa Subellipsoidea
CLA-Capstone
CLA-Writing Intensive",Stephen Dunaway,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BCHM 410 X2 
4 cr 
CRN 10795","Sp. Honors I: Molecular Biology
CLA-Capstone
CLA-Writing Intensive",Stephen Dunaway,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BCHM 410 X3 
4 cr 
CRN 10796","Sp. Honors I: Synthesis of a Novel Imidazoline Compound
CLA-Capstone
CLA-Writing Intensive",Vincent Gullo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BCHM 410 X4 
4 cr 
CRN 10958",Specialized Honors in Biochemistry I,Adam Cassano,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"BIOL 150 E 
4 cr 
CRN 10255","Ecology and Evolution
CLA-Breadth/Natural Science
CLA-Quantitative
CLA-Writing in the Major",Caroline Maier,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S4
 HSC S4 - Final Exam",50,50,0,0,"Pre-reqs: 
Co-Reqs: BIOL 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150 G 
4 cr 
CRN 10256","Ecology and Evolution
CLA-Breadth/Natural Science
CLA-Quantitative
CLA-Writing in the Major",Tammy Windfelder,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","HSC S4
 HSC S4 - Final Exam",50,43,7,0,"Pre-reqs: 
Co-Reqs: BIOL 150L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150L BDF 
0 cr 
CRN 10280",Lab for Ecology and Evolution,Paris Scarano,08:40 AM - 11:40 AM R,HSC S129,20,20,0,0,"Pre-reqs: 
Co-Reqs: BIOL 150 
Cross Listed: BIOL 150LA - BDF 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150L JT 
0 cr 
CRN 10281",Lab for Ecology and Evolution,Paris Scarano,01:15 PM - 04:15 PM M,HSC S129,20,19,1,0,"Pre-reqs: 
Co-Reqs: BIOL 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150L JT2 
0 cr 
CRN 10282",Lab for Ecology and Evolution,Paris Scarano,01:15 PM - 04:15 PM W,HSC S129,20,18,2,0,"Pre-reqs: 
Co-Reqs: BIOL 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150L JT3 
0 cr 
CRN 10283",Lab for Ecology and Evolution,Paris Scarano,01:15 PM - 04:15 PM F,HSC S129,20,17,3,0,"Pre-reqs: 
Co-Reqs: BIOL 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150L KZ 
0 cr 
CRN 10284",Lab for Ecology and Evolution,Paris Scarano,01:15 PM - 04:15 PM T,HSC S129,20,20,0,0,"Pre-reqs: 
Co-Reqs: BIOL 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 150LA BDF 
1 cr 
CRN 10807",Lab for Ecology and Evolution,Paris Scarano,08:40 AM - 11:40 AM R,HSC S129,20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BIOL 150L - BDF 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"BIOL 250 D 
4 cr 
CRN 10257","Molecular and Cellular Biology
CLA-Writing in the Major",Stephen Dunaway,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S4
 HSC S4 - Final Exam",40,38,2,0,"Pre-reqs: (BIOL 160 AND CHEM 160 OR CHEM 161 ) 
Co-Reqs: BIOL 250L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250 F 
4 cr 
CRN 10258","Molecular and Cellular Biology
CLA-Writing in the Major",Stephen Dunaway,"10:25 AM - 11:40 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S4
 HSC S4 - Final Exam",40,40,0,0,"Pre-reqs: (BIOL 160 AND CHEM 160 OR CHEM 161 ) 
Co-Reqs: BIOL 250L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L JT2 
0 cr 
CRN 10271",Lab: Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM W,HSC S133,16,15,1,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L JT3 
0 cr 
CRN 10272",Lab for Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM F,HSC S133,16,15,1,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L VJT 
0 cr 
CRN 10270",Lab: Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM M,HSC S133,16,16,0,3,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L VK2 
0 cr 
CRN 10274",Lab: Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM R,HSC S133,16,16,0,0,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 250L VKZ 
0 cr 
CRN 10273",Lab: Molecular and Cellular Biology,Joanna Miller,01:15 PM - 04:15 PM T,HSC S133,16,16,0,6,"Pre-reqs: 
Co-Reqs: BIOL 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"BIOL 256 F 
4 cr 
CRN 10259",Anatomy and Physiology I,Anthony Russo,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S308
 HSC S308 - Final Exam",36,35,1,0,"Pre-reqs: (BIOL 160 AND CHEM 160 OR CHEM 161 ) 
Co-Reqs: BIOL 256L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
